,phrase,label,sentiment,subjectivity,language,count
Stablecoin,Stablecoin,GPE,0.0,0.0,en,1
Caribbean island,Caribbean island,LOC,-0.075,0.56875,en,1
Los An,Los An,GPE,0.0,0.0,en,1
STOCKHOLM,STOCKHOLM,GPE,-0.5,0.5,en,1
Yemen,Yemen,GPE,-0.016666666666666663,0.45,en,1
Ukrain,Ukrain,GPE,0.0,0.0,en,1
the United States’s,the United States’s,GPE,0.22499999999999998,0.45833333333333337,en,1
Mass.,Mass.,GPE,-0.19166666666666665,0.30833333333333335,en,1
Indianapolis,Indianapolis,GPE,-0.125,0.375,en,1
Brzezinski,Brzezinski,GPE,0.0,0.0,en,1
East 57th Street,East 57th Street,LOC,0.13636363636363635,0.45454545454545453,en,1
vendita la sua,vendita la sua,GPE,0.0,0.0,en,1
New Jersey,New Jersey,GPE,0.06818181818181818,0.4147727272727273,en,1
The United Kingdom's,The United Kingdom's,GPE,0.35000000000000003,0.41111111111111115,en,1
Tennessee,Tennessee,GPE,-0.025,0.3,en,1
Mumbai,Mumbai,GPE,0.06818181818181818,0.22727272727272727,en,1
Finland,Finland,GPE,0.06818181818181818,0.22727272727272727,en,1
Silicon Valley,Silicon Valley,LOC,0.0,0.9,en,1
Wuthering Heights,Wuthering Heights,GPE,0.2681818181818182,0.42727272727272725,en,1
Idaho,Idaho,GPE,0.0,0.0,en,1
New Albany,New Albany,GPE,0.03295454545454545,0.3515151515151515,en,1
Ohi,Ohi,GPE,0.03295454545454545,0.3515151515151515,en,1
NEW ALBANY,NEW ALBANY,GPE,0.06818181818181818,0.22727272727272727,en,1
U.K,U.K,GPE,-0.35000000000000003,0.35555555555555557,en,1
the United Kingdom,the United Kingdom,GPE,0.0,0.0,en,1
West 42nd Street,West 42nd Street,LOC,0.1621212121212121,0.3765151515151515,en,1
stoke,stoke,GPE,-0.19444444444444445,0.21666666666666667,en,1
Lakewood Bondi,Lakewood Bondi,GPE,0.059375,0.346875,en,1
"MCAS New, River","MCAS New, River",GPE,0.0715909090909091,0.22196969696969698,en,1
Free Republic,Free Republic,GPE,0.35000000000000003,0.6166666666666667,en,1
Camp Lejeune,Camp Lejeune,GPE,0.0715909090909091,0.22196969696969698,en,1
Guwahati,Guwahati,GPE,0.008939393939393936,0.22924242424242425,en,1
BJP,BJP,GPE,0.0,0.0,en,1
the Royal Lodge,the Royal Lodge,GPE,0.04545454545454545,0.5070707070707071,en,1
Breitbar,Breitbar,GPE,0.1875,0.5833333333333333,en,1
Los Ang,Los Ang,GPE,-0.02121212121212122,0.28484848484848485,en,1
NYC,NYC,GPE,0.1125,0.5520833333333334,en,1
tinseltown,tinseltown,GPE,0.08409090909090909,0.3261363636363636,en,1
Scarborough,Scarborough,GPE,0.0,0.0,en,1
Santa Clara,Santa Clara,GPE,-0.26666666666666655,0.625,en,1
Tyketto,Tyketto,GPE,0.06904761904761904,0.3380952380952381,en,1
Middle Eastern,Middle Eastern,LOC,0.0,0.0,en,1
the District of Columbia,the District of Columbia,GPE,-0.1,0.0,en,1
Fulton County,Fulton County,GPE,0.19285714285714284,0.4178571428571428,en,1
